countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k
IND,India,Indian Rupee,2007.0,4129024.75,4285933.0,1183.209472,459.0289001,2098.121331,1.899799585,2964959.5,4444801.5,4242954.0,4394168.5,14209925.0,0.2025551945,0.3987488449,0.3808507323,4326674.0,3093544.25,4450893.0,15729501.0,0.4680470228,0.8318583965,0.8448815346,0.4806512892,0.1190795228,0.0479076989,41.34853333,0.2622117996,0.2792215943,0.2696129084,Interpolated,Benchmark,Market-based,Regular,Regular,,78.88888889,0.5677554607,0.336774081,0.1069932655,0.05499265343,-0.08056079596,0.01404532418,0.2647927403,0.3133018315,0.2485161126,0.6041871905,0.6186480522,0.2267425507,0.5307844877
IND,India,Indian Rupee,2008.0,4251417.0,4544137.0,1200.669765,460.8129272,2099.633091,1.921646833,3228937.5,4635116.0,4390493.5,4668518.0,16356620.0,0.229077816,0.3907630742,0.3688706756,4460225.5,3263217.25,4468574.0,16946774.0,0.509993434,0.8144413233,0.8056110144,0.5013304949,0.1052483097,0.0491518639,43.50518333,0.2638434172,0.288685143,0.2714930475,Interpolated,Benchmark,Market-based,Regular,Regular,,80.0,0.5807162523,0.3012044728,0.1109245569,0.05850855261,-0.1013598293,0.05000595376,0.2649721205,0.3457279205,0.2579343021,0.6663048863,0.6677934527,0.2219431251,0.4736667573
IND,India,Indian Rupee,2009.0,4704781.5,4860653.5,1217.726215,463.6325989,2103.536185,1.943745375,3515351.5,5124121.5,4821723.0,4983383.0,18727688.0,0.2632353306,0.3830527961,0.3827690482,4810883.0,3473672.75,4858992.5,18271270.0,0.5548893213,0.8343859911,0.8320355415,0.5107861161,0.104240343,0.05003158748,48.40526667,0.2522428632,0.2727718055,0.2639231682,Interpolated,Benchmark,Market-based,Regular,Regular,,75.55555556,0.5881761312,0.3228268623,0.1172385216,0.05665711686,-0.08985164016,0.004953013733,0.2511001229,0.317629993,0.2579759061,0.6268945932,0.5940614343,0.1986842155,0.4137536287
IND,India,Indian Rupee,2010.0,5398284.5,5621831.5,1234.28117,467.4125061,2110.392676,1.96609807,3865497.0,5825086.5,5520395.0,5737298.0,21301734.0,0.3012431562,0.4034821391,0.3950627148,5219692.0,3698283.0,5410309.0,19780460.0,0.6060253978,0.8570277095,0.8770523667,0.51054883,0.1117121652,0.05085225776,45.72581212,0.2839175165,0.3024457097,0.2910115123,Interpolated,Benchmark,Market-based,Regular,Regular,,81.11111111,0.5669134855,0.3415526748,0.1068352014,0.05904974043,-0.09701936692,0.0226683002,0.2809170187,0.3389944732,0.2998395264,0.6493775845,0.6287850142,0.2106452584,0.43918854
IND,India,Indian Rupee,2011.0,5827524.0,6118499.0,1250.287943,472.2144775,2113.624592,1.987891555,4291448.0,6370618.5,5960416.5,6227856.0,23749638.0,0.3298729062,0.4115643501,0.4039740264,5493272.5,3967275.5,5733949.5,21474092.0,0.6628327966,0.85330832,0.8793913126,0.511983633,0.1063704342,0.05163788423,46.67046667,0.2935244739,0.3140582442,0.3005718291,Benchmark,Benchmark,Market-based,Regular,Regular,0.594892875,76.66666667,0.5831049085,0.3338500857,0.1059682146,0.07143311948,-0.1115433797,0.0171870403,0.2897301316,0.3564403653,0.3144033849,0.6765941978,0.665058136,0.2203948796,0.4374116361
IND,India,Indian Rupee,2012.0,6221945.0,6620450.5,1265.780247,469.8310852,2115.713864,2.009926558,4623438.0,6733852.5,6383269.5,6760591.0,25450348.0,0.341704756,0.4312243164,0.4126965702,5793006.0,4152463.0,5993729.5,23179180.0,0.7209834456,0.8605982661,0.8791179061,0.5114070773,0.105305545,0.0524379462,53.43723333,0.270249635,0.2915241718,0.2752536237,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.576583096,75.55555556,0.5824107528,0.3121641874,0.1014700234,0.0643555522,-0.1124171019,0.05201658607,0.2668405771,0.338131845,0.289816618,0.6665416956,0.6434159875,0.2080592364,0.405716747
IND,India,Indian Rupee,2013.0,6450820.0,6707768.5,1280.842125,483.8543396,2117.113316,2.03220582,4747487.5,6675873.5,6547277.0,6794392.0,26769772.0,0.3464078605,0.4160572588,0.3955779076,6162954.0,4411082.0,6152848.0,24719090.0,0.7710941434,0.8676126599,0.8551978469,0.5159932375,0.1066373736,0.05307364464,58.59784542,0.2743480802,0.2928016782,0.2821523249,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.6001918051,73.33333333,0.6060297489,0.2838202715,0.09270644188,0.07173845172,-0.1019444093,0.04764954373,0.2683843374,0.3382325768,0.3133335412,0.6913966537,0.6727781892,0.2019277364,0.3921451569
IND,India,Indian Rupee,2014.0,6691916.0,6992451.5,1295.600772,483.0845947,2118.544711,2.054732084,4937785.0,6967657.0,6775478.5,7053125.5,27900646.0,0.3522153795,0.419218719,0.3999080658,6619643.5,4701100.0,6580259.0,26274556.0,0.8199304938,0.8999021053,0.8831959963,0.5157233477,0.1089416072,0.05333869159,61.02951446,0.2836928666,0.3015195429,0.2896502018,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.6026314499,81.11111111,0.6135334969,0.2877975404,0.08655112982,0.06408138573,-0.09261795133,0.0406543985,0.2744219303,0.3448840082,0.3494116068,0.7035802603,0.7026448846,0.2048420757,0.3949937224
IND,India,Indian Rupee,2015.0,7159239.5,7381976.0,1310.152403,482.70047,2118.821495,2.077507973,5254314.0,7301368.0,7189761.5,7413799.5,28751646.0,0.3580196202,0.4276877642,0.4061050117,7148966.5,5070482.0,7029796.0,27915780.0,0.8746496439,0.9366929531,0.9093900323,0.5073056221,0.1212965623,0.05372651294,64.15194446,0.2836933732,0.2985855043,0.2895625532,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.5813575633,77.7778,0.6288092136,0.2761140466,0.07991164178,0.05558712408,-0.0837617144,0.04333967716,0.2717246711,0.3368101716,0.3778726459,0.6415274143,0.6292265654,0.197895959,0.4005974233
IND,India,Indian Rupee,2016.0,7643770.0,7796715.0,1324.517249,482.9890137,2121.243071,2.100536346,5581687.0,7755793.5,7636911.5,7806553.0,29931854.0,0.3690448701,0.4343409836,0.4168730974,7739207.0,5467035.0,7622761.5,29662400.0,0.9345917702,0.9753788114,0.9485116601,0.5175037384,0.124302581,0.05453856662,67.19518591,0.2856374979,0.299936831,0.2934190035,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.5521029593,81.11113333,0.6421551108,0.2784976363,0.072845079,0.05249649659,-0.07250316441,0.0265087951,0.2709370553,0.3366482258,0.4152270257,0.6352279782,0.6302210093,0.1959204823,0.3932836354
IND,India,Indian Rupee,2017.0,8069977.5,8284343.0,1338.676785,487.190979,2122.940682,2.123820066,5886205.5,8390824.0,8069977.5,8284343.0,31536496.0,0.3845594227,0.4392208457,0.4279327393,8284343.0,5886205.5,8390824.0,31536496.0,1.0,1.0,1.0,0.5218037367,0.1240393892,0.05558276922,65.12156865,0.3111997545,0.3253537714,0.3169349432,Benchmark,Benchmark,Market-based,Regular,Regular,0.5523468365,91.11113333,0.6388074756,0.3023316264,0.07171420008,0.05478523299,-0.08489145339,0.01725291461,0.29279989,0.358617723,0.4751000404,0.6485793591,0.6314104199,0.2129726261,0.4136768579
IND,India,Indian Rupee,2018.0,8612077.0,8899718.0,1352.64228,491.0772095,2122.940682,2.147361755,6325873.0,8812216.0,8587871.0,8881577.0,33494530.0,0.404709816,0.4458765984,0.4253630936,8791310.0,6333991.0,8825760.0,33579996.0,1.069794536,1.017385483,1.008410931,0.5218037367,0.1243325993,0.0565491505,68.39784018,0.3087355793,0.3229741156,0.3122936785,Extrapolated,Benchmark,Market-based,Regular,Regular,,77.7778,0.6380981803,0.2799438536,0.07414839417,0.05350311846,-0.08631376922,0.04062014446,0.2903270125,0.3592005372,0.4671539366,0.6786561012,0.6621633768,0.2122543901,0.3919415474
IND,India,Indian Rupee,2019.0,8945547.0,9170555.0,1366.417754,497.6157227,2122.940682,2.171164513,6608023.5,9079422.0,8900328.0,9142121.0,35324124.0,0.4165402949,0.438098222,0.4184590578,9163052.0,6603997.5,9091771.0,35423256.0,1.1297369,1.020127177,0.9993465543,0.5218037367,0.1241152957,0.05704958737,70.41996909,0.3128816485,0.3248849213,0.3162922859,Extrapolated,Extrapolated,Market-based,Regular,Regular,,75.55556667,0.6493567228,0.2703309655,0.07345405221,0.05103525892,-0.07787752897,0.03370059654,0.2949051559,0.3569792807,0.4717995226,0.6928235292,0.6726221442,0.210068047,0.384406209
JPN,Japan,Yen,2000.0,4696670.5,4835114.0,127.524174,65.91550446,1858.5,3.346038818,3080825.0,4535797.5,4601568.5,4773671.5,23927642.0,0.4559487402,0.7205096483,0.6585432291,4390924.0,3188911.75,4461412.5,24436208.0,0.8910495043,0.9328755736,0.9654564261,0.5819888115,0.04917691275,0.04001786187,107.7654983,1.130547881,1.062142134,1.02384913,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.4941605926,0.3047910929,0.1512179077,0.1862313151,-0.1304384172,-0.005962499417,1.127349734,0.917296648,1.14099884,0.538803339,0.6102749705,0.9190326929,1.204253674
JPN,Japan,Yen,2001.0,4711251.5,4785269.0,127.713828,65.61633301,1843.1,3.360867739,3183410.25,4611908.0,4642552.5,4745877.0,23859356.0,0.4358538687,0.7214927673,0.6727945209,4408766.0,3260895.75,4516613.0,24751466.0,0.9088090062,0.9335517287,0.974151969,0.5821548104,0.04822873324,0.04014445469,121.5289475,0.9838796258,0.926977694,0.9067960382,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.5111953616,0.3009975851,0.1595785022,0.162461549,-0.1282860488,-0.00594690349,0.9799714684,0.8001714349,0.996399045,0.522682488,0.573230803,0.8199321628,1.08403635
JPN,Japan,Yen,2002.0,4701944.0,4781225.0,127.893078,64.80487061,1830.6,3.375762701,3258804.5,4597564.0,4660519.0,4760926.0,23669828.0,0.4252763391,0.7206177115,0.6625536084,4413968.0,3311054.75,4489231.5,24968428.0,0.9199692011,0.9378019571,0.9715081453,0.5696854591,0.05002292246,0.04024539143,125.3880192,0.9343689084,0.8829737306,0.8643519878,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.5201913118,0.2811972797,0.1642983258,0.1664208025,-0.1264183521,-0.005689399783,0.9282808304,0.7578676939,0.9536446333,0.5263044238,0.5615845919,0.7998365164,1.027946115
JPN,Japan,Yen,2003.0,4772308.5,4860082.5,128.058372,64.80374146,1834.2,3.390723467,3320751.75,4658376.5,4738719.5,4836805.5,24342616.0,0.4226281643,0.7118729949,0.6508479714,4481423.0,3342460.75,4525965.5,25157068.0,0.9305120707,0.9440283775,0.9711199403,0.5628292561,0.05120495707,0.04031629115,115.9334642,0.9894347787,0.9381562471,0.9191313982,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.5179694295,0.2765512764,0.1685894579,0.1720002145,-0.1320454776,-0.003064954653,0.9886382222,0.8108536005,0.9918820858,0.5673543215,0.5996758938,0.846427381,1.060187101
JPN,Japan,Yen,2004.0,4871485.5,4987367.0,128.204195,65.19680023,1841.9,3.405750513,3388035.25,4743229.5,4841102.5,4963387.0,25150288.0,0.4180862606,0.705352664,0.6362389326,4580224.5,3385161.25,4588152.0,25328238.0,0.9411337376,0.952191174,0.9715557098,0.5542069674,0.05298058689,0.04043604434,108.1925692,1.046444893,0.9946428537,0.9701375961,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.5142945051,0.2730382085,0.168310985,0.1897720695,-0.1425807029,-0.002835074672,1.047426581,0.8651357889,1.043445349,0.6009052396,0.6429430842,0.8912166953,1.097898841
JPN,Japan,Yen,2005.0,4936234.5,5110410.0,128.326116,65.7725296,1828.2,3.420844316,3513480.75,4909233.0,4984467.0,5122408.5,26161492.0,0.4207787514,0.7112318277,0.6322973967,4656378.5,3423299.75,4653738.0,25517398.0,0.9543827772,0.9589485526,0.9762060046,0.5540456772,0.05173359066,0.0406610854,110.2182117,0.9980685711,0.9540458918,0.9283543229,Benchmark,Benchmark,Market-based,Regular,Regular,0.8124125423,,0.51691401,0.272479713,0.1689900011,0.1963960379,-0.153260842,-0.001518966164,0.9989808798,0.8432289958,0.9952778816,0.5914391279,0.6572706699,0.8586614728,0.9803045392
JPN,Japan,Yen,2006.0,5006270.5,5169780.0,128.422734,66.28520203,1836.4,3.436004639,3562236.5,4949972.5,5020970.5,5172914.0,27380048.0,0.4270929694,0.6967155933,0.6229815483,4722499.5,3450566.0,4680319.0,25687838.0,0.9664717317,0.9582353234,0.9673156738,0.5538956523,0.04991517216,0.04095398262,116.2993117,0.9390476942,0.9022910595,0.8757880926,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.520640552,0.2682696879,0.1679919362,0.2072387636,-0.1632713079,-0.0008695572033,0.9400523305,0.8079390526,0.935934186,0.6035288572,0.6855409741,0.7983135581,0.8683098555
JPN,Japan,Yen,2007.0,5108800.0,5270966.5,128.494057,66.84189606,1826.9,3.451232672,3642174.0,5009565.0,5106212.0,5251424.0,28428450.0,0.4293201268,0.6944775581,0.6255483627,4800618.5,3484720.75,4708492.5,25812342.0,0.9774966836,0.9650927782,0.964153707,0.5503855944,0.04947232828,0.04125657678,117.7535292,0.9127267599,0.8842687607,0.8598169088,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.5244755149,0.2603848279,0.1690838337,0.2075991035,-0.1600951552,-0.001448066905,0.9127799869,0.8084681034,0.9125615954,0.654931128,0.7398354411,0.7773493528,0.8262799382
JPN,Japan,Yen,2008.0,5017990.5,5180551.0,128.538646,66.79753876,1807.7,3.466527939,3671909.5,5021491.5,5044142.5,5153072.0,29375160.0,0.4385994375,0.6815339923,0.6314409971,4748122.0,3457268.75,4648113.0,25871006.0,0.984565556,0.955119133,0.9523680806,0.5647484064,0.04237937182,0.04152375832,103.359494,1.029052496,0.9987641573,0.9776515365,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.5390360951,0.2618985772,0.1735309809,0.2158191353,-0.1912024468,0.0009176370804,1.027347803,0.9163563251,1.034347773,0.7022550702,0.7743991613,0.8835215569,0.8582779765
JPN,Japan,Yen,2009.0,4805245.5,4892599.5,128.555189,66.0954895,1757.7,3.481890917,3645990.25,4779647.0,4806125.5,4895520.5,29137498.0,0.4427219629,0.6636112332,0.6296417713,4490944.0,3456149.75,4462523.5,25807276.0,0.9812664986,0.9224794507,0.9336671829,0.5740921497,0.03795301914,0.04155556485,93.57008909,1.120968223,1.088482499,1.068606138,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.5575479269,0.231570214,0.1872125566,0.177833572,-0.1541300714,-3.418174674e-05,1.121043921,0.9840043187,1.12074244,0.6673650742,0.7315648198,0.9575538039,0.851895988
JPN,Japan,Yen,2010.0,4968421.0,5114662.0,128.542353,66.01461792,1779.3,3.497322083,3736594.25,4904706.5,4977400.5,5106856.5,28888310.0,0.4417675734,0.6689599752,0.619592607,4679192.5,3535082.5,4570686.5,25730574.0,0.9784584641,0.9539576173,0.9491440654,0.5610999465,0.0430909805,0.04143263027,87.779875,1.178311348,1.145195723,1.116165757,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.5463475585,0.2287340611,0.1853343099,0.2217066586,-0.1833943576,0.001271755784,1.179817557,1.039264679,1.17387116,0.680077374,0.7410027981,1.020786524,0.9168438911
JPN,Japan,Yen,2011.0,4909095.0,5032318.5,128.498965,66.00974274,1775.3,3.507932901,3760177.25,4968043.0,4941211.5,5018330.5,28615420.0,0.4348230064,0.6605527401,0.6274892092,4673791.5,3542101.5,4603532.5,25674480.0,0.9766039252,0.9532579184,0.9563674927,0.5734527111,0.03962726891,0.04135292023,79.80701983,1.284485579,1.246143699,1.22699368,Benchmark,Benchmark,Market-based,Regular,Regular,0.7824748433,,0.5519713759,0.2406907231,0.1973171234,0.2253478318,-0.215093866,-0.0002331583528,1.294899344,1.126782537,1.255354047,0.727758348,0.7920978069,1.132962227,0.9540519118
JPN,Japan,Yen,2012.0,4968331.0,5038807.5,128.423571,65.83451843,1786.8,3.518575907,3817645.75,5072914.0,4995651.5,5032415.0,27965012.0,0.4155102074,0.6643457413,0.6434633732,4743669.0,3610768.0,4710905.0,25655914.0,0.9773557782,0.9634230733,0.9745396972,0.5698697567,0.04106643796,0.04134808853,79.79045542,1.281902552,1.241722584,1.232651234,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7869325589,,0.5627856255,0.2494365275,0.1958254725,0.218596831,-0.2252033949,-0.001440989436,1.284367442,1.119523525,1.27481854,0.7263174057,0.781776011,1.156639338,0.9791382551
JPN,Japan,Yen,2013.0,5043419.0,5089779.0,128.314195,66.26765442,1766.5,3.529251337,3980601.75,5158851.0,5042040.5,5069363.0,27233252.0,0.3919048607,0.6795248389,0.6691544056,4838555.0,3688247.5,4823041.5,25688360.0,0.9797821045,0.9826613665,0.9977039695,0.5629879236,0.04253584892,0.04139883444,97.59565828,1.024845839,1.022545815,1.017034411,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7857037756,,0.5920589566,0.2324254662,0.1931682229,0.1896728724,-0.2070454955,-0.0002800453804,1.012811422,1.014775038,1.061731458,0.7436138391,0.7936441302,0.988596797,0.8416873217
JPN,Japan,Yen,2014.0,4963311.0,5020598.0,128.168639,66.69282532,1762.1,3.539958954,3876790.0,5086070.5,4963706.5,4981642.5,26727056.0,0.378238529,0.6669015288,0.6574845314,4856686.0,3669748.0,4841999.5,25749982.0,0.9845455885,0.9804201126,0.9956105351,0.5649161339,0.04153745621,0.04149277508,105.944781,0.9827601314,0.9771757722,0.9736574888,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.803571365,,0.5805288553,0.2427473068,0.1976863295,0.1816919297,-0.2064539194,0.003799508093,0.9794127345,0.9592728615,0.992590189,0.7556974292,0.7992379665,0.9584894776,0.7845768332
JPN,Japan,Yen,2015.0,5094436.0,5154499.5,127.985133,66.98303223,1756.9,3.550699234,3876726.5,5096154.5,5074887.0,5137546.0,26747970.0,0.373824358,0.6740255952,0.6446316242,4916079.5,3677879.25,4882628.0,25821588.0,0.9902024269,0.9874668717,0.9989637733,0.5557188392,0.04457354546,0.04165984318,121.0440257,0.865008533,0.8649405837,0.8543915153,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7956820865,,0.5580969453,0.2373560816,0.1964902282,0.1769102216,-0.1648209393,-0.004032584373,0.8661592007,0.8647245765,0.8617402315,0.6875175834,0.7387652397,0.8533107638,0.7073870301
JPN,Japan,Yen,2016.0,4982680.5,5042444.5,127.763265,67.62099457,1747.1,3.561472178,3705605.75,4905310.5,4954408.0,5034888.5,26883298.0,0.3741402328,0.6546505094,0.6161584258,4941739.0,3684456.0,4879225.5,25880770.0,0.9942467213,0.987011075,0.9926260114,0.5654537678,0.0434932299,0.04180938378,108.7929,1.004146695,0.9935674071,0.9776856303,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7872507518,,0.5323506594,0.2382782996,0.2036350071,0.1871480346,-0.1636006236,0.002188643441,1.022770762,0.9608904719,0.9554590583,0.6844454408,0.7368168235,0.943786025,0.7508172393
JPN,Japan,Yen,2017.0,5003367.5,5048890.0,127.502725,68.25326538,1743.7,3.572277784,3721675.75,4956823.0,5003367.5,5048890.0,25966410.0,0.3616039157,0.6518788934,0.6156310439,5048890.0,3721675.5,4956823.0,25966410.0,1.0,1.0,1.0,0.5636439919,0.04379501939,0.04194402322,112.1661411,0.981561482,0.972717762,0.963947475,Benchmark,Benchmark,Market-based,Regular,Regular,0.7812963863,,0.5296617746,0.2446373403,0.2074657381,0.1987797022,-0.1843769848,0.003832404967,1.008957505,0.9460705519,0.9116190672,0.6955811977,0.7213176489,0.9685352445,0.7441276312
JPN,Japan,Yen,2018.0,4983271.0,5005677.0,127.202192,69.36460876,1729.0,3.583116055,3736045.0,4965348.0,4976960.0,5000225.5,25999172.0,0.3581528664,0.6334229112,0.6047888398,5065208.5,3729660.0,4970917.0,26049552.0,1.005827785,0.9946662188,0.9942807555,0.5636439919,0.04230384901,0.04211649671,110.4231793,1.000526547,0.9955488443,0.9909166098,Extrapolated,Benchmark,Market-based,Regular,Regular,,,0.534404695,0.2458495051,0.212770611,0.2009385377,-0.1983181238,0.004354767036,1.031725883,0.9804208279,0.9221647382,0.7347199321,0.754529357,1.004155636,0.7219461799
JPN,Japan,Yen,2019.0,5028348.0,5036891.0,126.860301,69.9766922,1691.08526,3.593987226,3765119.5,5003006.0,5016027.0,5031850.0,26102876.0,0.3505493701,0.6348223686,0.6070523858,5099254.0,3752664.0,5012932.0,26138818.0,1.012054443,1.004506111,1.005843163,0.5636439919,0.04212167487,0.04230897501,109.0096659,1.014986753,1.013245344,1.010059118,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.5316377282,0.246010229,0.2166197747,0.1908414215,-0.1907008141,0.005591645837,1.048585176,1.007948637,0.9325280786,0.7348159552,0.7512251139,1.02722156,0.7326083779
KAZ,Kazakhstan,Tenge,2000.0,101390.3672,93199.32031,14.922719,6.034366608,,3.030302286,78481.69531,91231.80469,99054.82031,92880.82031,691182.375,0.01307249069,0.2699037194,0.2550189495,160759.6406,107472.3125,111499.1328,802758.0625,0.5528018475,0.5608184338,0.4252614379,0.5048754215,0.009999999776,0.03323604539,142.1333333,0.1723887026,0.1846653372,0.196940437,Interpolated,Benchmark,Market-based,Regular,Lower bound,,,0.6173098087,0.1372738481,0.2276621759,0.2570827007,-0.1146137342,-0.1247147918,0.1974366158,0.260232538,0.1044709012,0.3623612523,0.4627867937,0.2072336227,0.1861978769
KAZ,Kazakhstan,Tenge,2001.0,108630.6016,105982.9688,14.910205,6.492951393,,3.082714796,85956.00781,104753.6016,106670.7031,104849.5469,710422.8125,0.0117832059,0.3019103408,0.2894455492,182462.1875,118195.6875,129850.5234,796749.0625,0.557682395,0.6089663506,0.4738090634,0.5080330372,0.009999999776,0.03350267559,146.7358333,0.1838231832,0.2076736093,0.2112807333,Interpolated,Benchmark,Market-based,Regular,Lower bound,,,0.5950794816,0.1792815626,0.224723801,0.2187332362,-0.1362396628,-0.08157844096,0.205615446,0.316734761,0.1261162162,0.3699959219,0.4396463931,0.2681394815,0.2430201024
KAZ,Kazakhstan,Tenge,2002.0,115996.1406,111196.6016,14.976188,6.504474163,,3.13603425,84887.77344,106946.4453,114385.9453,111734.8672,733464.875,0.01477743406,0.2803279459,0.2554606795,200343.4688,119199.3438,134552.1563,792565.3125,0.5608867407,0.6636064053,0.48726511,0.4465250373,0.009999999776,0.03385125846,153.2791667,0.192153722,0.2153813243,0.2204915732,Interpolated,Benchmark,Market-based,Regular,Lower bound,,,0.5775777698,0.1974197924,0.1821472347,0.2352452278,-0.1331599355,-0.05923013389,0.2084325552,0.3047674596,0.1405345649,0.3668498397,0.4423213005,0.266736567,0.2277996987
KAZ,Kazakhstan,Tenge,2003.0,130569.5703,126194.9609,15.100041,6.793511391,,3.190275669,93909.42188,118072.5625,129116.4375,126366.9141,759233.625,0.01636511087,0.2885836363,0.2559695542,218975.4219,132630.7031,147807.1875,789949.0625,0.5674165487,0.7039417624,0.5194888115,0.4652586579,0.009999999776,0.0342133157,149.5758333,0.2158556134,0.2388053089,0.244001314,Interpolated,Benchmark,Market-based,Regular,Lower bound,,,0.5739188194,0.1912141293,0.1692299694,0.2612450421,-0.1347456872,-0.06086228788,0.2316429913,0.3279986978,0.162315011,0.3912413716,0.493440032,0.2885446846,0.2322757989
KAZ,Kazakhstan,Tenge,2004.0,148510.8906,144479.1563,15.250015,7.00669241,,3.245455503,105748.5625,134474.7344,147033.4063,145375.6719,786653.125,0.01825416647,0.298345685,0.2604873776,239997.0625,150207.9531,168167.7188,792551.25,0.583735466,0.7435033321,0.5695854425,0.4457584918,0.01299326587,0.03499460965,136.035,0.2658400834,0.2934819162,0.2968285382,Interpolated,Benchmark,Market-based,Regular,Regular,,86.66666667,0.5713333488,0.19759956,0.1560824662,0.3292669952,-0.1703962237,-0.083886154,0.2781233191,0.3952387571,0.2208778411,0.4194720685,0.5156527162,0.3499532938,0.2801676095
KAZ,Kazakhstan,Tenge,2005.0,172142.0625,174475.7031,15.402807,7.09624052,,3.301589489,118815.4844,159337.4063,173051.2031,174045.5156,816389.0,0.01983283833,0.3316183984,0.2816205025,263276.7813,166259.4531,198021.3125,802250.875,0.61210078,0.7843632698,0.6449943185,0.4348579347,0.01781609282,0.03642756864,132.88,0.2937808335,0.3300969303,0.3282110989,Benchmark,Benchmark,Market-based,Regular,Regular,0.6340109378,87.77777778,0.5413564444,0.2328236699,0.1413125694,0.3719193637,-0.1826211661,-0.104790926,0.3022706211,0.4365804195,0.2612571716,0.4301822782,0.5453354716,0.395493567,0.3166105151
KAZ,Kazakhstan,Tenge,2006.0,210466.625,214387.5156,15.551268,7.232504845,,3.287169695,135961.9219,188804.7031,210242.1719,211381.0938,841329.3125,0.02021680959,0.3888808787,0.3245752454,291447.4063,185483.8594,234390.2031,821449.9375,0.6458479166,0.8364101648,0.7354240417,0.4025423825,0.03079967014,0.03816940263,126.0894306,0.3330587447,0.3852883875,0.383212477,Interpolated,Benchmark,Market-based,Regular,Regular,,88.88888889,0.5073550344,0.249988243,0.1358525604,0.3872623444,-0.2023900002,-0.07806821167,0.3453431427,0.5196726918,0.287181437,0.4671933949,0.5530670881,0.4663038254,0.4392650425
KAZ,Kazakhstan,Tenge,2007.0,242541.5156,251484.3906,15.702104,7.447025299,,3.272813082,157046.7031,221316.2969,241395.4844,245724.9063,858982.9375,0.02259597927,0.4231514931,0.3598648608,317386.1875,206634.8281,271537.3125,846918.0625,0.6842396259,0.8721648455,0.8157918453,0.4483805597,0.02766161226,0.03992523253,122.5541667,0.3749127984,0.4343490899,0.4266963303,Interpolated,Benchmark,Market-based,Regular,Regular,,95.55555556,0.4922955334,0.2615509927,0.1468203813,0.3835409284,-0.2237413079,-0.06046651304,0.3909157217,0.5795853734,0.3212542534,0.5066329241,0.5945311189,0.5182595253,0.4472616315
KAZ,Kazakhstan,Tenge,2008.0,280652.375,293061.2188,15.862123,7.657411575,,3.258518934,173910.6563,230490.3906,280720.25,284270.8125,869439.8125,0.02193031088,0.4924206138,0.3796081245,327859.9375,219869.3281,268898.125,870160.0625,0.7228778005,0.8686696887,0.7789209485,0.4141731858,0.04157658294,0.04182263836,120.2991667,0.4189481735,0.4753545821,0.4694173336,Interpolated,Benchmark,Market-based,Regular,Regular,,95.55555556,0.4676139653,0.1990346313,0.1441641599,0.4610801637,-0.2008536011,-0.07103930414,0.4458309412,0.6487324238,0.3317507207,0.5430004597,0.6623026133,0.594737947,0.6119574308
KAZ,Kazakhstan,Tenge,2009.0,270546.0,279001.2188,16.043007,7.691384315,,3.244287491,181310.7344,238768.4219,269489.375,274714.4688,873123.5,0.02278917469,0.4756686687,0.4017747641,331794.25,221080.3906,271938.9375,890325.875,0.7527469993,0.866067946,0.7760571837,0.414273411,0.03612042591,0.04346760362,147.4966667,0.3764052093,0.4278783798,0.4197401404,Interpolated,Benchmark,Market-based,Regular,Regular,,94.44444444,0.4921002686,0.2091542184,0.1678967923,0.3102000058,-0.1651091278,-0.01424219366,0.4053489864,0.5903047323,0.2915718555,0.5068947673,0.6263231635,0.5479514003,0.5016650558
